"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Freitag 20. April 2018 6:24 PM GMT+1","","Krankenkassen; Das Gesundheitssystem braucht mehr Wettbewerb, Herr Spahn!","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 6:24 PM GMT+1","","Krankenkassen; Das Gesundheitssystem braucht mehr Wettbewerb, Herr Spahn!","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 6:23 PM GMT+1","","Milliarden-Überschuss; Spahn fordert Krankenkassen zu Beitragssenkungen auf","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 6:23 PM GMT+1","","Milliarden-Überschuss; Spahn fordert Krankenkassen zu Beitragssenkungen auf","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 5:25 PM GMT+1","","Klepsch: Keine Schließung von Notfallaufnahmen in Sachsen","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 5:25 PM GMT+1","","Klepsch: Keine Schließung von Notfallaufnahmen in Sachsen","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 12:07 PM GMT+1","","Wohnen; So wird Ihr Schreibtisch zu einem Wohfühl-Ort","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 12:07 PM GMT+1","","Wohnen; So wird Ihr Schreibtisch zu einem Wohfühl-Ort","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 11:13 AM GMT+1","","Unnötige Medikamente; Hamburger sollen weniger Antibiotika nehmen","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 11:13 AM GMT+1","","Unnötige Medikamente; Hamburger sollen weniger Antibiotika nehmen","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 10:51 AM GMT+1","","31 MV-Unternehmen ab Montag auf der Hannover Messe","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 10:51 AM GMT+1","","31 MV-Unternehmen ab Montag auf der Hannover Messe","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 6:03 AM GMT+1","","Erste Ergebnisse von Gesundheitsprojekt "Herzeffekt"","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 6:03 AM GMT+1","","Erste Ergebnisse von Gesundheitsprojekt "Herzeffekt"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 5:43 PM GMT+1","","Verband: Viele Notaufnahmen im Land könnten wegfallen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 5:43 PM GMT+1","","Verband: Viele Notaufnahmen im Land könnten wegfallen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 4:54 PM GMT+1","","Durchsuchung wegen Betrugsverdachts: Barmer dementiert","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 4:54 PM GMT+1","","Durchsuchung wegen Betrugsverdachts: Barmer dementiert","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 3:58 PM GMT+1","","Bericht gefordert; "Opferinteressen werden kaum wahrgenommen"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 3:58 PM GMT+1","","Bericht gefordert; "Opferinteressen werden kaum wahrgenommen"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 3:04 PM GMT+1","","KKH: Mehr Geburten über Kaiserschnitt in Sachsen-Anhalt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 3:04 PM GMT+1","","KKH: Mehr Geburten über Kaiserschnitt in Sachsen-Anhalt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 1:36 PM GMT+1","","Senioren hinter Gittern; Wenn Häftlinge ins Rentenalter kommen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 1:36 PM GMT+1","","Senioren hinter Gittern; Wenn Häftlinge ins Rentenalter kommen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 1:02 PM GMT+1","","Mehr als vier Millionen Ausfalltage wegen Rückenschmerzen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 1:02 PM GMT+1","","Hamburger Initiative gegen ausufernden Antibiotika-Einsatz","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 1:02 PM GMT+1","","Hamburger Initiative gegen ausufernden Antibiotika-Einsatz","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 1:02 PM GMT+1","","Mehr als vier Millionen Ausfalltage wegen Rückenschmerzen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 9:20 AM GMT+1","","Maischberger; "Das ist eigentlich durch die Politik legalisierter Betrug"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 9:20 AM GMT+1","","Maischberger; "Das ist eigentlich durch die Politik legalisierter Betrug"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 6:59 PM GMT+1","","Bayerns Ministerpräsident; Jetzt zieht es Markus Söder sogar zu den Sternen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 6:59 PM GMT+1","","Bayerns Ministerpräsident; Jetzt zieht es Markus Söder sogar zu den Sternen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 3:44 PM GMT+1","","Projekt zur Wiedereingliederung älterer Häftlinge","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 3:44 PM GMT+1","","Projekt zur Wiedereingliederung älterer Häftlinge","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 3:14 PM GMT+1","","Medikamenten-Verschreibung wird immer teurer","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 3:14 PM GMT+1","","Medikamenten-Verschreibung wird immer teurer","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 12:32 PM GMT+1","","Krankenkasse: Väter bleiben häufiger beim kranken Kind","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 12:32 PM GMT+1","","Krankenkasse: Väter bleiben häufiger beim kranken Kind","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 12:23 PM GMT+1","","Zoll in MV deckt mehr Schaden durch Schwarzarbeit auf","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 12:23 PM GMT+1","","Zoll in MV deckt mehr Schaden durch Schwarzarbeit auf","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 12:06 PM GMT+1","","Zecken; Fast die Hälfte aller deutschen Hirnhautentzündungen in Bayern","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 12:06 PM GMT+1","","Zecken; Fast die Hälfte aller deutschen Hirnhautentzündungen in Bayern","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 10:55 AM GMT+1","","Betrugsprozess in Gera kurz nach Auftakt unterbrochen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 10:55 AM GMT+1","","Betrugsprozess in Gera kurz nach Auftakt unterbrochen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 10:14 AM GMT+1","","Schlamm drüber!; Morgens Fango, abends Tango - das Comeback der Heilbäder","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 10:14 AM GMT+1","","Schlamm drüber!; Morgens Fango, abends Tango - das Comeback der Heilbäder","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 7:42 AM GMT+1","","Arbeitsmarkt; Einmal Teilzeit und zurück","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 7:42 AM GMT+1","","Arbeitsmarkt; Einmal Teilzeit und zurück","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 7:22 AM GMT+1","","Justiz bereitet sich auf mehr ältere Gefangene vor","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 7:22 AM GMT+1","","Justiz bereitet sich auf mehr ältere Gefangene vor","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 5:22 AM GMT+1","","Wiedereingliederung älterer Gefangener: Verband mit Projekt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 5:22 AM GMT+1","","Wiedereingliederung älterer Gefangener: Verband mit Projekt","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 5:54 PM GMT+1","","Arbeitsmarkt; Einmal Teilzeit und zurück","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 5:54 PM GMT+1","","Arbeitsmarkt; Einmal Teilzeit und zurück","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 4:23 PM GMT+1","","Kassenärztliche Vereinigung startet Projekt für Telemedizin","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 4:23 PM GMT+1","","Kassenärztliche Vereinigung startet Projekt für Telemedizin","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 2:57 PM GMT+1","","Vertrauliche Analyse; Bundespolizei warnt vor Handel mit deutschen Reisedokumenten","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 2:57 PM GMT+1","","Vertrauliche Analyse; Bundespolizei warnt vor Handel mit deutschen Reisedokumenten","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 2:02 PM GMT+1","","Pflegekräfte wollen mehr Einfluss auf Bundesebene","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 2:02 PM GMT+1","","Pflegekräfte wollen mehr Einfluss auf Bundesebene","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 1:41 PM GMT+1","","Gesundheitswirtschaft will mit Portugal kooperieren","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 1:41 PM GMT+1","","Gesundheitswirtschaft will mit Portugal kooperieren","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 12:21 PM GMT+1","","Ersatzkassen bekommen eine Million Euro zurück","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 12:21 PM GMT+1","","Ersatzkassen bekommen eine Million Euro zurück","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 10:11 AM GMT+1","","Stiftung Warentest; Zahnzusatzversicherungen schneiden im Test besser ab","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 10:11 AM GMT+1","","Stiftung Warentest; Zahnzusatzversicherungen schneiden im Test besser ab","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 8:58 AM GMT+1","","Krankenkassen; Das Gesundheitssystem braucht mehr Wettbewerb, Herr Spahn!","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 8:58 AM GMT+1","","Krankenkassen; Das Gesundheitssystem braucht mehr Wettbewerb, Herr Spahn!","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 1:51 AM GMT+1","","Pflegetag macht Gewalt zum Thema","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 5:41 PM GMT+1","","Sachsen-Anhalt hat zentrales Krebsregister","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 5:41 PM GMT+1","","Sachsen-Anhalt hat zentrales Krebsregister","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 1:41 PM GMT+1","","Pflegekräfte wollen Standards in ambulanter Versorgung","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 1:41 PM GMT+1","","Pflegekräfte wollen Standards in ambulanter Versorgung","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 12:53 PM GMT+1","","Verdacht auf Behandlungsfehler: Rekord bei Techniker-Kasse","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 12:53 PM GMT+1","","Verdacht auf Behandlungsfehler: Rekord bei Techniker-Kasse","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 8:02 AM GMT+1","","Frühere First Lady; Barbara Bush entscheidet sich gegen medizinische Behandlungen","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 8:02 AM GMT+1","","Frühere First Lady; Barbara Bush entscheidet sich gegen medizinische Behandlungen","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 5:05 PM GMT+1","","Milliarden-Überschuss; Spahn fordert Krankenkassen zu Beitragssenkungen auf","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 5:05 PM GMT+1","","Milliarden-Überschuss; Spahn fordert Krankenkassen zu Beitragssenkungen auf","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 9:51 AM GMT+1","","Gehalts-Aufschlag für Pfleger: Klinik kämpft um Personal","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 9:51 AM GMT+1","","Gehalts-Aufschlag für Pfleger: Klinik kämpft um Personal","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 10:07 AM GMT+1","","Grippesaison diesmal besonders heftig: Ende in Sicht","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 10:07 AM GMT+1","","Grippesaison diesmal besonders heftig: Ende in Sicht","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 10:01 AM GMT+1","","Ansteckende Hautkrankheit: Zahl der Krätze-Fälle nimmt zu","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 10:01 AM GMT+1","","Ansteckende Hautkrankheit: Zahl der Krätze-Fälle nimmt zu","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:32 PM GMT+1","","Durchsuchung wegen Betrugsverdachts bei Barmer-Krankenkasse","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:32 PM GMT+1","","Durchsuchung wegen Betrugsverdachts bei Barmer-Krankenkasse","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:53 PM GMT+1","","Traditionspflege; Mit Heino ins Minenfeld der neuen Heimatpolitik","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:53 PM GMT+1","","Traditionspflege; Mit Heino ins Minenfeld der neuen Heimatpolitik","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:00 PM GMT+1","","US-Präsident vs. Tech-Gigant; Trumps Angriff auf Amazon ist eine Finte","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:00 PM GMT+1","","US-Präsident vs. Tech-Gigant; Trumps Angriff auf Amazon ist eine Finte","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:43 PM GMT+1","","Pilotprojekt: Bremer Postboten helfen Senioren","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:43 PM GMT+1","","Pilotprojekt: Bremer Postboten helfen Senioren","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:53 PM GMT+1","","KKH berichtet über 14 Betrugsfälle in Schleswig-Holstein","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:53 PM GMT+1","","KKH berichtet über 14 Betrugsfälle in Schleswig-Holstein","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:43 PM GMT+1","","In NRW profitieren Zehntausende von der Pflegereform","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:43 PM GMT+1","","In NRW profitieren Zehntausende von der Pflegereform","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:33 PM GMT+1","","Krankenkasse: 525 000 Euro Schaden wegen acht Betrugsfällen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:33 PM GMT+1","","Krankenkasse: 525 000 Euro Schaden wegen acht Betrugsfällen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 11:31 AM GMT+1","","10. Sächsische Waldwochen beginnen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 11:31 AM GMT+1","","10. Sächsische Waldwochen beginnen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:24 PM GMT+1","","Rostocker Neurochirurg vor Gericht","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:24 PM GMT+1","","Rostocker Neurochirurg vor Gericht","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:40 PM GMT+1","","Altenheim: Amt ordnet Schließung eines Wohnbereichs an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:40 PM GMT+1","","Altenheim: Amt ordnet Schließung eines Wohnbereichs an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:32 PM GMT+1","","Geschäftsstellen: Krankenkassen müssen informieren","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:32 PM GMT+1","","Geschäftsstellen: Krankenkassen müssen informieren","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:12 PM GMT+1","","Schäfer demonstrieren am Schloss für EU-Förderung für Schafe","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:12 PM GMT+1","","Schäfer demonstrieren am Schloss für EU-Förderung für Schafe","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 1:12 PM GMT+1","","Steinmeier wirbt für Vertrauen in technischen Fortschritt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 1:12 PM GMT+1","","Steinmeier wirbt für Vertrauen in technischen Fortschritt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:03 PM GMT+1","","Weniger Arztrezepte und höhere Medikamenten-Ausgaben","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:25 AM GMT+1","","Klauenpflege: Lehrkabinett für Tierwirte geht in Betrieb","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:25 AM GMT+1","","Klauenpflege: Lehrkabinett für Tierwirte geht in Betrieb","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:02 AM GMT+1","","Es ist eine GroKo: Tag 29; Jens Spahn müsste sich mal neu erfinden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:02 AM GMT+1","","Es ist eine GroKo: Tag 29; Jens Spahn müsste sich mal neu erfinden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:41 PM GMT+1","","Krankenkasse KKH entsteht bislang größter Betrugsschaden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:41 PM GMT+1","","Krankenkasse KKH entsteht bislang größter Betrugsschaden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:31 PM GMT+1","","Zeven: Martin-Luther-Krankenhaus wird Ende 2018 geschlossen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:31 PM GMT+1","","Zeven: Martin-Luther-Krankenhaus wird Ende 2018 geschlossen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:20 PM GMT+1","","Bedarf wird sich verdoppeln; "Dramatische Unterversorgung" bei Pflegeplätzen befürchtet","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:20 PM GMT+1","","Bedarf wird sich verdoppeln; "Dramatische Unterversorgung" bei Pflegeplätzen befürchtet","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 12:51 PM GMT+1","","Betrugsprozess vor dem Landgericht Gera vertagt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 12:51 PM GMT+1","","Betrugsprozess vor dem Landgericht Gera vertagt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 12:00 AM GMT+1","","SPD im Osten; "Nennt man sie Nazis, drängt man sie stärker in die Ecke"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 6:04 PM GMT+1","","Scheele warnt in Hartz IV-Debatte vor falschen Versprechen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 6:04 PM GMT+1","","Scheele warnt in Hartz IV-Debatte vor falschen Versprechen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 5:22 PM GMT+1","","Rheinland-Pfalz will für mehr Organspenden sorgen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 5:22 PM GMT+1","","Rheinland-Pfalz will für mehr Organspenden sorgen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 5:12 PM GMT+1","","Hängepartie um Holzverkauf vor dem Abschluss","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 5:12 PM GMT+1","","Hängepartie um Holzverkauf vor dem Abschluss","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 2:52 PM GMT+1","","Brandenburg bereitet Reform Pflegeausbildung vor","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 2:52 PM GMT+1","","Brandenburg bereitet Reform Pflegeausbildung vor","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 2:23 PM GMT+1","","Bayern zahlt ab September 1000 Euro Pflegegeld pro Jahr","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 2:23 PM GMT+1","","Bayern zahlt ab September 1000 Euro Pflegegeld pro Jahr","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 1:11 PM GMT+1","","Fitnessbranche wächst weiter: Fast 11 Millionen Kunden","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 1:11 PM GMT+1","","Fitnessbranche wächst weiter: Fast 11 Millionen Kunden","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 1:03 PM GMT+1","","Kabinett beschließt 1000 Euro Landespflegegeld pro Jahr","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 1:03 PM GMT+1","","Kabinett beschließt 1000 Euro Landespflegegeld pro Jahr","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:43 PM GMT+1","","Mehr als 34 000 offene Verfahren am Berliner Sozialgericht","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:43 PM GMT+1","","Mehr als 34 000 offene Verfahren am Berliner Sozialgericht","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:40 PM GMT+1","","Sharing-Economy; Bienen zu vermieten - zum Wohle der Landwirtschaft","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:40 PM GMT+1","","Sharing-Economy; Bienen zu vermieten - zum Wohle der Landwirtschaft","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 11:09 AM GMT+1","","Ehemaliger SPD-Chef; Gabriel beklagt Realitätsblindheit der Politiker - und kritisiert Spahn","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 11:09 AM GMT+1","","Ehemaliger SPD-Chef; Gabriel beklagt Realitätsblindheit der Politiker - und kritisiert Spahn","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 11:05 AM GMT+1","","Bund weitet Subventionen erneut aus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 11:05 AM GMT+1","","Bund weitet Subventionen erneut aus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 9:34 AM GMT+1","","Dreyer sieht Start der großen Koalition kritisch","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 9:34 AM GMT+1","","Dreyer sieht Start der großen Koalition kritisch","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 8:11 AM GMT+1","","Wann wird Internet zur Sucht? Neues Portal informiert","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 8:11 AM GMT+1","","Wann wird Internet zur Sucht? Neues Portal informiert","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 8:08 AM GMT+1","",""Schaumschlägerei"; Krach in der Koalition - SPD-Politiker fordert Machtwort von Kanzlerin","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 8:08 AM GMT+1","",""Schaumschlägerei"; Krach in der Koalition - SPD-Politiker fordert Machtwort von Kanzlerin","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 6:44 PM GMT+1","","Innere Sicherheit; Wo die SPD die Alltagssorgen ihrer Klientel vernachlässigt","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 6:44 PM GMT+1","","Innere Sicherheit; Wo die SPD die Alltagssorgen ihrer Klientel vernachlässigt","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 6:20 PM GMT+1","","Managementplan für Oberes Mittelrheintal ausgeschrieben","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 6:20 PM GMT+1","","Managementplan für Oberes Mittelrheintal ausgeschrieben","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 5:50 PM GMT+1","","Woidke stellt Punkte des Wahlprogramms vor und will antreten","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 5:50 PM GMT+1","","Woidke stellt Punkte des Wahlprogramms vor und will antreten","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 12:27 PM GMT+1","",""Post Persönlich"; Bremer Briefträger kümmern sich um Senioren","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 12:27 PM GMT+1","",""Post Persönlich"; Bremer Briefträger kümmern sich um Senioren","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 9:26 AM GMT+1","","SPD-Vize Ralf Stegner; "Seehofer hat nicht mal unser Grundgesetz verstanden"","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 9:26 AM GMT+1","","SPD-Vize Ralf Stegner; "Seehofer hat nicht mal unser Grundgesetz verstanden"","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 7:12 AM GMT+1","","Ausländische Pflegekräfte oft erst nach Zusatzkurs anerkannt","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 7:12 AM GMT+1","","Ausländische Pflegekräfte oft erst nach Zusatzkurs anerkannt","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 6:00 AM GMT+1","","Bremer Pilotprojekt: Post macht Hausbesuche bei Senioren","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 6:00 AM GMT+1","","Bremer Pilotprojekt: Post macht Hausbesuche bei Senioren","","WELT ONLINE (Deutsch)","","",
"","Sonntag 8. April 2018 4:37 PM GMT+1","","Zu wenig Mediziner; Was der drohende Landärztemangel bedeutet","","WELT ONLINE (Deutsch)","","",
"","Sonntag 8. April 2018 4:37 PM GMT+1","","Zu wenig Mediziner; Was der drohende Landärztemangel bedeutet","","WELT ONLINE (Deutsch)","","",
"","Sonntag 8. April 2018 3:46 PM GMT+1","","Kritik an Spahns Vorschlägen; Kassenärzte wollen mehr Geld für mehr Sprechzeiten","","WELT ONLINE (Deutsch)","","",
"","Sonntag 8. April 2018 3:46 PM GMT+1","","Kritik an Spahns Vorschlägen; Kassenärzte wollen mehr Geld für mehr Sprechzeiten","","WELT ONLINE (Deutsch)","","",
"","Sonntag 8. April 2018 9:33 AM GMT+1","","Zierkirschblüte: Schwetzingen erwartet über 30 000 Besucher","","WELT ONLINE (Deutsch)","","",
"","Sonntag 8. April 2018 9:33 AM GMT+1","","Zierkirschblüte: Schwetzingen erwartet über 30 000 Besucher","","WELT ONLINE (Deutsch)","","",
"","Sonntag 8. April 2018 8:12 AM GMT+1","","Neues Parlament; Die Ungarn wählen, doch eine Wahl haben sie nicht","","WELT ONLINE (Deutsch)","","",
"","Sonntag 8. April 2018 8:12 AM GMT+1","","Neues Parlament; Die Ungarn wählen, doch eine Wahl haben sie nicht","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 6:51 PM GMT+1","","Protest gegen Pflege-Missstände: 280km mit Rollstuhl","","WELT ONLINE (Deutsch)","","",
