"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Donnerstag 26. April 2018 6:35 PM GMT+1","","Verbraucher; Der Handelskrieg bedroht die deutsche Konsum-Party","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 6:35 PM GMT+1","","Verbraucher; Der Handelskrieg bedroht die deutsche Konsum-Party","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 5:04 PM GMT+1","","Zoll wird fündig bei Schwarzarbeit-Kontrollen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 5:04 PM GMT+1","","Zoll wird fündig bei Schwarzarbeit-Kontrollen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 4:19 PM GMT+1","","Mit Rallyestreifen und LED-Licht; Fiat 124 Spider","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 4:19 PM GMT+1","","Mit Rallyestreifen und LED-Licht; Fiat 124 Spider","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 3:05 PM GMT+1","","Stahl- und Aluminium-Importe; Berlin drängt Trump zu Verhandlungen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 3:05 PM GMT+1","","Stahl- und Aluminium-Importe; Berlin drängt Trump zu Verhandlungen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 1:12 PM GMT+1","","XXL-Smartphone im Test; Das Nokia 7 Plus ist nicht für jeden Nutzer geeignet","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 1:12 PM GMT+1","","XXL-Smartphone im Test; Das Nokia 7 Plus ist nicht für jeden Nutzer geeignet","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 7:46 AM GMT+1","","Es ist eine GroKo: Tag 43; "Germany first" kann zu "Germany alone" führen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 7:46 AM GMT+1","","Es ist eine GroKo: Tag 43; "Germany first" kann zu "Germany alone" führen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 8:38 PM GMT+1","","Rede im US-Kongress; Raffiniert rechnet Macron mit dem Trumpismus ab","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 8:38 PM GMT+1","","Rede im US-Kongress; Raffiniert rechnet Macron mit dem Trumpismus ab","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 7:50 PM GMT+1","","Transatlantische "bromance"; Trumps Lieblingseuropäer? Das ist Macron, nicht Merkel","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 7:50 PM GMT+1","","Transatlantische "bromance"; Trumps Lieblingseuropäer? Das ist Macron, nicht Merkel","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 11:40 AM GMT+1","","Erstmals für Europa; Lexus ES","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 11:40 AM GMT+1","","Erstmals für Europa; Lexus ES","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 8:45 AM GMT+1","","Zoll stellt gefälschten Schmuck sicher","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 8:45 AM GMT+1","","Zoll stellt gefälschten Schmuck sicher","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 8:42 AM GMT+1","","Zoll stellt 26 Kilogramm Shisha-Tabak sicher","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 8:42 AM GMT+1","","Zoll stellt 26 Kilogramm Shisha-Tabak sicher","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 7:52 AM GMT+1","","Besuch in Washington; Macrons gute Beziehung zu Trump hat sich bisher noch nicht ausgezahlt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 7:52 AM GMT+1","","Besuch in Washington; Macrons gute Beziehung zu Trump hat sich bisher noch nicht ausgezahlt","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 9:50 PM GMT+1","","Ifo-Index; So schlimm sind die Aussichten für unsere Wirtschaft wirklich","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 9:50 PM GMT+1","","Ifo-Index; So schlimm sind die Aussichten für unsere Wirtschaft wirklich","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 9:25 PM GMT+1","","Besuch in Washington; Macrons gute Beziehung zu Trump hat sich bisher noch nicht ausgezahlt","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 9:25 PM GMT+1","","Besuch in Washington; Macrons gute Beziehung zu Trump hat sich bisher noch nicht ausgezahlt","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 8:35 PM GMT+1","","Pressekonferenz mit Macron; Trump bekräftigt harten Kurs gegen den Iran","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 8:35 PM GMT+1","","Pressekonferenz mit Macron; Trump bekräftigt harten Kurs gegen den Iran","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 5:36 PM GMT+1","","VW-Zukunft; Das starke Signal der ersten Dienstreise von Diess","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 5:36 PM GMT+1","","VW-Zukunft; Das starke Signal der ersten Dienstreise von Diess","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 4:38 PM GMT+1","","Blau gemacht; Ford Ranger Wildtrak X","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 4:38 PM GMT+1","","Blau gemacht; Ford Ranger Wildtrak X","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 3:06 PM GMT+1","","Fälschungen aus China setzen deutschen Maschinenbauern zu","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 3:06 PM GMT+1","","Fälschungen aus China setzen deutschen Maschinenbauern zu","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 1:19 PM GMT+1","","Luxus-Lulatsch; Vision Mercedes-Maybach Ultimate Luxury","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 1:19 PM GMT+1","","Luxus-Lulatsch; Vision Mercedes-Maybach Ultimate Luxury","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 11:11 AM GMT+1","","Am Flughafen-Zoll: 2017 mehr als 7000 Kilo Drogen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 11:11 AM GMT+1","","Am Flughafen-Zoll: 2017 mehr als 7000 Kilo Drogen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 3:51 AM GMT+1","","Hamburger Zollämter präsentieren ihre Jahresbilanz","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 9:21 PM GMT+1","","Besuch bei Trump; Pomp für Macron - kalte Schulter für Merkel","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 9:21 PM GMT+1","","Besuch bei Trump; Pomp für Macron - kalte Schulter für Merkel","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:33 PM GMT+1","","Zollbehörden decken Millionenschaden durch Schwarzarbeit auf","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:33 PM GMT+1","","China; Die größte Gleichschaltung seit Maos Zeiten","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:33 PM GMT+1","","China; Die größte Gleichschaltung seit Maos Zeiten","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:33 PM GMT+1","","Zollbehörden decken Millionenschaden durch Schwarzarbeit auf","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:15 PM GMT+1","","Sondermodell mit sportlichen Anleihen; Jaguar XE "Landmark Edition"","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:15 PM GMT+1","","Sondermodell mit sportlichen Anleihen; Jaguar XE "Landmark Edition"","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 4:42 PM GMT+1","","Biersteuer bringt Sachsen-Anhalt 18 Millionen Euro","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 4:42 PM GMT+1","","Biersteuer bringt Sachsen-Anhalt 18 Millionen Euro","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 2:11 PM GMT+1","","Baustellen-Kontrolle in Mitte: Strafverfahren eingeleitet","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 2:11 PM GMT+1","","Baustellen-Kontrolle in Mitte: Strafverfahren eingeleitet","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 12:53 PM GMT+1","","Hauptzollamt Dresden deckt Straftaten auf","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 12:53 PM GMT+1","","Hauptzollamt Dresden deckt Straftaten auf","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 10:42 AM GMT+1","","Finanzkontrolle entdeckt viele Gesetzverstöße auf Baustellen","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 10:42 AM GMT+1","","Finanzkontrolle entdeckt viele Gesetzverstöße auf Baustellen","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 6:37 AM GMT+1","","Gerd Müller (CSU); "Keiner soll glauben, die Fluchtproblematik sei überwunden"","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 6:37 AM GMT+1","","Gerd Müller (CSU); "Keiner soll glauben, die Fluchtproblematik sei überwunden"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 22. April 2018 4:26 PM GMT+1","","Handel und Moral; Schluss mit den Boykotten!","","WELT ONLINE (Deutsch)","","",
"","Sonntag 22. April 2018 4:26 PM GMT+1","","Handel und Moral; Schluss mit den Boykotten!","","WELT ONLINE (Deutsch)","","",
"","Sonntag 22. April 2018 8:33 AM GMT+1","","Experte: Arbeitslosigkeit sinkt im April deutlich","","WELT ONLINE (Deutsch)","","",
"","Sonntag 22. April 2018 8:33 AM GMT+1","","Experte: Arbeitslosigkeit sinkt im April deutlich","","WELT ONLINE (Deutsch)","","",
"","Sonntag 22. April 2018 12:01 AM GMT+1","","Hubertus Heil; Auch dieser Arbeitsminister verspricht sichere Renten","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 7:10 PM GMT+1","","Handelsembargos; Hilfe, wir haben eine schwere Sanktionitis!","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 7:10 PM GMT+1","","Handelsembargos; Hilfe, wir haben eine schwere Sanktionitis!","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 9:21 AM GMT+1","","Kleinster Mercedes im Test; Wer kann sich überhaupt noch eine A-Klasse leisten?","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 9:21 AM GMT+1","","Kleinster Mercedes im Test; Wer kann sich überhaupt noch eine A-Klasse leisten?","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 12:16 AM GMT+1","","Maschinenbau-Präsident; "Mehr Objektivität gegenüber Trump!"","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 6:05 PM GMT+1","","Sigmaringen: Neues Sicherheitskonzept trägt Früchte","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 6:05 PM GMT+1","","Sigmaringen: Neues Sicherheitskonzept trägt Früchte","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 4:32 PM GMT+1","","Editionen für Sparer; 5x Sondermodelle mit Preisvorteil","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 4:32 PM GMT+1","","Editionen für Sparer; 5x Sondermodelle mit Preisvorteil","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 4:06 PM GMT+1","","Autozulieferer Schaeffler will 2018 bis zu 6 Prozent wachsen","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 4:06 PM GMT+1","","Autozulieferer Schaeffler will 2018 bis zu 6 Prozent wachsen","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 11:29 AM GMT+1","","Ende des Bullenmarktes; Dieses Anzeichen versetzt die Börse in Angst","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 11:29 AM GMT+1","","Ende des Bullenmarktes; Dieses Anzeichen versetzt die Börse in Angst","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 11:18 AM GMT+1","","Panasonic Lumix LX15; Gegen diese Mini-Kamera haben Smartphones keine Chance","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 11:18 AM GMT+1","","Panasonic Lumix LX15; Gegen diese Mini-Kamera haben Smartphones keine Chance","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 11:01 AM GMT+1","","Zoll findet 20 Tonnen unverzollten Tabak","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 11:01 AM GMT+1","","Zoll findet 20 Tonnen unverzollten Tabak","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 5:38 PM GMT+1","","Mietbetrug und Ausbeutung; Großrazzia im Ex-Bordell","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 5:38 PM GMT+1","","Mietbetrug und Ausbeutung; Großrazzia im Ex-Bordell","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 5:22 PM GMT+1","","Riesenfund an Rauchtabak: fast eine Millionen Euro Schaden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 5:22 PM GMT+1","","Riesenfund an Rauchtabak: fast eine Millionen Euro Schaden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 5:15 PM GMT+1","","Vierter Großeinsatz gegen mutmaßliche Mietwucherer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 5:15 PM GMT+1","","Vierter Großeinsatz gegen mutmaßliche Mietwucherer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 3:22 PM GMT+1","","Mehr Ausstattung und ein neues Sondermodell; Jaguar XE und XF","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 3:22 PM GMT+1","","Mehr Ausstattung und ein neues Sondermodell; Jaguar XE und XF","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 12:15 PM GMT+1","","Großeinsatz gegen mutmaßliche Mietwucherer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 12:15 PM GMT+1","","Großeinsatz gegen mutmaßliche Mietwucherer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 11:52 AM GMT+1","",""Economist"-Kritik; Prognosen von Ökonomen werden zur reinen Spekulation","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 11:52 AM GMT+1","",""Economist"-Kritik; Prognosen von Ökonomen werden zur reinen Spekulation","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 10:54 AM GMT+1","","Fritz von Opel; Raketen als alternatives Antriebskonzept","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 10:54 AM GMT+1","","Fritz von Opel; Raketen als alternatives Antriebskonzept","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 6:02 PM GMT+1","","IHK: Thüringer Exportfirmen optimistisch","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 6:02 PM GMT+1","","IHK: Thüringer Exportfirmen optimistisch","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 4:26 PM GMT+1","","Mein Kino, mein Hausarzt, mein Chauffeur; Byton Concept","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 4:26 PM GMT+1","","Mein Kino, mein Hausarzt, mein Chauffeur; Byton Concept","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 3:41 PM GMT+1","","Zoll: 12,5 Millionen Euro Schaden durch Schwarzarbeit","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 3:41 PM GMT+1","","Zoll: 12,5 Millionen Euro Schaden durch Schwarzarbeit","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 1:24 PM GMT+1","","Energiesteuer, Fälscher, Schwarzarbeit: Milliarden für Zoll","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 1:24 PM GMT+1","","Energiesteuer, Fälscher, Schwarzarbeit: Milliarden für Zoll","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 12:23 PM GMT+1","","Zoll in MV deckt mehr Schaden durch Schwarzarbeit auf","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 12:23 PM GMT+1","","Zoll in MV deckt mehr Schaden durch Schwarzarbeit auf","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 10:01 AM GMT+1","","Geheimer Besuch; Weißes Haus bestätigt Kontakte zu Nordkorea "auf höchster Ebene"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 10:01 AM GMT+1","","Geheimer Besuch; Weißes Haus bestätigt Kontakte zu Nordkorea "auf höchster Ebene"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 3:51 AM GMT+1","","Bilanz des Zolls im Norden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 3:51 AM GMT+1","","Bilanz des Zolls im Norden","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 7:59 PM GMT+1","","Illegale Einfuhren; Fünfmal mehr Kokain - Was der Zoll 2017 beschlagnahmte","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 7:59 PM GMT+1","","Illegale Einfuhren; Fünfmal mehr Kokain - Was der Zoll 2017 beschlagnahmte","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 7:42 PM GMT+1","","Öffnung für Autohersteller; Das steckt wirklich hinter Chinas neuer Toleranz","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 7:42 PM GMT+1","","Öffnung für Autohersteller; Das steckt wirklich hinter Chinas neuer Toleranz","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 5:05 PM GMT+1","","Führungsriege von Rockergruppe bei Razzia festgenommen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 5:05 PM GMT+1","","Führungsriege von Rockergruppe bei Razzia festgenommen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 3:30 PM GMT+1","","Commonwealth; Großbritanniens neuer Traum vom Empire","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 3:30 PM GMT+1","","Commonwealth; Großbritanniens neuer Traum vom Empire","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 3:06 PM GMT+1","","Konjunktur; Seine innere Stärke macht China beinahe unverwundbar","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 3:06 PM GMT+1","","Konjunktur; Seine innere Stärke macht China beinahe unverwundbar","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 1:30 PM GMT+1","","Vor-Ort-Staatsanwälte; Duisburg rüstet sich im Kampf gegen kriminelle Clans","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 1:30 PM GMT+1","","Vor-Ort-Staatsanwälte; Duisburg rüstet sich im Kampf gegen kriminelle Clans","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 12:14 PM GMT+1","","Hessens Chemiebranche erwartet deutliches Umsatzplus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 12:14 PM GMT+1","","Hessens Chemiebranche erwartet deutliches Umsatzplus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 10:51 AM GMT+1","","Schwarzarbeit; Baustellen-Mafia arbeitet mit einem verwirrenden Trick","","WELT ONLINE (Deutsch)","","",
"","Dienstag 17. April 2018 10:51 AM GMT+1","","Schwarzarbeit; Baustellen-Mafia arbeitet mit einem verwirrenden Trick","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 9:14 PM GMT+1","","Commonwealth; Großbritanniens neuer Traum vom Empire","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 9:14 PM GMT+1","","Commonwealth; Großbritanniens neuer Traum vom Empire","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 5:12 PM GMT+1","","Tönnies: Strafzölle für US-Schweinefleisch drücken Preise","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 5:12 PM GMT+1","","Tönnies: Strafzölle für US-Schweinefleisch drücken Preise","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 5:05 PM GMT+1","","Smartphones; Apple könnte das iPhone X noch teurer machen","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 5:05 PM GMT+1","","Smartphones; Apple könnte das iPhone X noch teurer machen","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 3:26 PM GMT+1","","Schifffahrt; China besitzt jetzt die größte Containerflotte der Welt","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 3:26 PM GMT+1","","Schifffahrt; China besitzt jetzt die größte Containerflotte der Welt","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 12:51 PM GMT+1","","Mehr Leistung, mehr Ausstattung; VW Amarok Aventura","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 12:51 PM GMT+1","","Mehr Leistung, mehr Ausstattung; VW Amarok Aventura","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 11:53 AM GMT+1","","15 Lämmer und eine Armbrust bei Kontrollen entdeckt","","WELT ONLINE (Deutsch)","","",
"","Montag 16. April 2018 11:53 AM GMT+1","","15 Lämmer und eine Armbrust bei Kontrollen entdeckt","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 3:21 PM GMT+1","","Schwarzarbeit; Baustellen-Mafia arbeitet mit einem verwirrenden Trick","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 3:21 PM GMT+1","","Schwarzarbeit; Baustellen-Mafia arbeitet mit einem verwirrenden Trick","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 1:51 PM GMT+1","","Leistungsbilanz; Deutschlands Stärke wird im Handelskrieg zum großen Manko","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 1:51 PM GMT+1","","Leistungsbilanz; Deutschlands Stärke wird im Handelskrieg zum großen Manko","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:02 PM GMT+1","","Skripal-Affäre; Putins Freunden droht der Rauswurf aus ihrem Paradies","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:02 PM GMT+1","","Skripal-Affäre; Putins Freunden droht der Rauswurf aus ihrem Paradies","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:05 PM GMT+1","","Abschied nach 36 Jahren; Mitsubishi Pajero Final Edition","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:05 PM GMT+1","","Abschied nach 36 Jahren; Mitsubishi Pajero Final Edition","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:02 PM GMT+1","","Vorsorglich vernetzt; Fahrbericht: Mercedes Sprinter","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:02 PM GMT+1","","Vorsorglich vernetzt; Fahrbericht: Mercedes Sprinter","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:00 PM GMT+1","","Chinesischer Botschafter; Handelskrieg wäre Pandorabüchse, aus der nichts als Schaden erwüchse","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:00 PM GMT+1","","Chinesischer Botschafter; Handelskrieg wäre Pandorabüchse, aus der nichts als Schaden erwüchse","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 2:57 PM GMT+1","","USA vs. China; Das wahre Schlachtfeld liegt ganz woanders","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 2:57 PM GMT+1","","USA vs. China; Das wahre Schlachtfeld liegt ganz woanders","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:33 PM GMT+1","","Steigende Preise; Notenbank-Protokolle offenbaren die neue Angst vor dem Abschwung","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:33 PM GMT+1","","Steigende Preise; Notenbank-Protokolle offenbaren die neue Angst vor dem Abschwung","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:12 PM GMT+1","","IHK-Umfrage: Niedersachsens Wirtschaft wächst stabil","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:12 PM GMT+1","","IHK-Umfrage: Niedersachsens Wirtschaft wächst stabil","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:21 AM GMT+1","","Erste Bilanz: Mehrere Festnahmen bei Razzia in Essen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:21 AM GMT+1","","Erste Bilanz: Mehrere Festnahmen bei Razzia in Essen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:19 AM GMT+1","","400-Personen-Einsatz; Razzia in Essen gegen Kriminalität in Problemviertel","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:19 AM GMT+1","","400-Personen-Einsatz; Razzia in Essen gegen Kriminalität in Problemviertel","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 8:43 AM GMT+1","","Arbeitsagentur: Beschäftigung steigt 2018 weiter","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 8:43 AM GMT+1","","Arbeitsagentur: Beschäftigung steigt 2018 weiter","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 10:30 PM GMT+1","","Razzia in Essen gegen Kriminalität in Problemviertel","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:54 PM GMT+1","","Wirtschaftsbeziehungen; Warum Hamburg vom Brexit profitieren könnte","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:54 PM GMT+1","","Wirtschaftsbeziehungen; Warum Hamburg vom Brexit profitieren könnte","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:34 PM GMT+1","","Firmen erwarten schlechtere Geschäfte mit Großbritannien","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:34 PM GMT+1","","Firmen erwarten schlechtere Geschäfte mit Großbritannien","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:05 PM GMT+1","",""Herausragender Erfolg": Zoll stellt kiloweise Drogen sicher","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:05 PM GMT+1","",""Herausragender Erfolg": Zoll stellt kiloweise Drogen sicher","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:03 AM GMT+1","","Hessens Metallindustrie glänzt im Export","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:03 AM GMT+1","","Hessens Metallindustrie glänzt im Export","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:01 AM GMT+1","","Mitarbeiter der Stadtreinigung treten in Warnstreik","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:01 AM GMT+1","","Mitarbeiter der Stadtreinigung treten in Warnstreik","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:54 PM GMT+1","","Razzia gegen Einschleusen illegaler Bauarbeiter","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:54 PM GMT+1","","Razzia gegen Einschleusen illegaler Bauarbeiter","","WELT ONLINE (Deutsch)","","",
